,218620,431960,322330,242760,304930,1091500,374320,236390,892970,291550,570,292030,1174180,271590,381210,227300,275850,550,1172470,252490,221100,230410,945360,1172620,489830,346110,444090,620,413150,1063730,440,739630,359550,49520,1245620,377160,251570,367520,578080,239140,107410,1085660,730,582010,4000,289070,105600
218620,1.0,1.0,1.0,1.0,1.0,0.978231976089037,1.0,1.0,1.0,1.0,0.9486832980505138,1.0,0.9888513796308233,0.9761870601839528,0.9864400504156211,1.0,1.0,1.0,0.9847982464479191,0.9864400504156211,1.0,0.9737289911202953,1.0,1.0,1.0,0.9864400504156211,0.9707253433941511,1.0,1.0,0.9761870601839528,1.0,1.0,0.9655351182200101,1.0,1.0,0.9847982464479191,1.0,1.0,1.0,1.0,1.0,0.9622504486493763,0.9486832980505138,1.0,1.0,0.9761870601839528,1.0
431960,1.0,1.0,1.0,1.0,1.0,1.0,0.9799578870122228,1.0,1.0,1.0,0.9486832980505138,1.0,1.0,0.9622504486493763,0.9761870601839528,1.0,1.0,1.0,0.9847982464479191,0.9847982464479191,0.9761870601839528,0.9761870601839528,1.0,1.0,0.9761870601839528,0.9799578870122228,1.0,1.0,1.0,0.9428090415820635,1.0,1.0,0.9622504486493763,0.9827076298239908,1.0,0.9799578870122228,0.9707253433941511,1.0,0.9761870601839528,1.0,1.0,0.9438798074485389,0.9428090415820635,1.0,0.9799578870122228,1.0,1.0
322330,1.0,1.0,1.0,1.0,1.0,0.978231976089037,0.9864400504156211,1.0,1.0,1.0,0.9622504486493763,1.0,0.9877629653290692,0.9683296637314885,0.9827076298239908,1.0,1.0,1.0,0.9707253433941511,0.978231976089037,0.9827076298239908,0.9761870601839528,1.0,1.0,0.9847982464479191,0.9761870601839528,0.9622504486493763,1.0,1.0,0.9622504486493763,1.0,1.0,0.9761870601839528,0.9888513796308233,1.0,0.9827076298239908,0.9827076298239908,1.0,0.9669875568304563,1.0,1.0,0.9683296637314885,0.9538209664765319,1.0,0.9864400504156211,0.9761870601839528,1.0
242760,1.0,1.0,1.0,1.0,1.0,0.9864400504156211,0.9864400504156211,1.0,1.0,1.0,0.9486832980505138,1.0,1.0,0.9761870601839528,0.9669875568304563,1.0,1.0,0.9888513796308233,0.9737289911202953,0.9761870601839528,0.9847982464479191,0.9561828874675149,1.0,1.0,0.9847982464479191,0.9707253433941511,0.9707253433941511,1.0,1.0,0.944911182523068,1.0,1.0,0.9622504486493763,0.9864400504156211,1.0,0.9847982464479191,0.9799578870122228,1.0,0.9486832980505138,1.0,1.0,0.9669875568304563,0.9486832980505138,1.0,0.9847982464479191,0.9707253433941511,1.0
304930,1.0,1.0,1.0,1.0,1.0,0.9669875568304563,0.9799578870122228,1.0,1.0,1.0,0.9799578870122228,1.0,0.9827076298239908,0.9583727150068314,0.9847982464479191,1.0,1.0,1.0,0.9622504486493763,0.978231976089037,0.9799578870122228,0.9761870601839528,1.0,1.0,0.9847982464479191,0.9737289911202953,0.9622504486493763,1.0,1.0,0.9561828874675149,1.0,1.0,0.9707253433941511,0.9847982464479191,1.0,1.0,0.9827076298239908,1.0,0.9669875568304563,1.0,1.0,0.9707253433941511,0.944911182523068,1.0,0.9864400504156211,0.9622504486493763,1.0
1091500,0.978231976089037,1.0,0.978231976089037,0.9864400504156211,0.9669875568304563,1.0,0.9864400504156211,0.9486832980505138,1.0,1.0,0.8574929257125441,0.9847982464479191,0.9880544542793729,0.972972972972973,0.9380831519646858,1.0,0.9827076298239908,0.9777777777777777,0.9847982464479191,1.0,0.9847982464479191,0.9615384615384616,0.9707253433941511,0.9761870601839528,0.9737289911202953,0.9852446755537787,0.9434563530497265,0.9799578870122228,0.9847982464479191,0.9411764705882353,0.9669875568304563,0.9847982464479191,0.9468641529479986,0.9877629653290692,1.0,0.9696969696969697,0.9707253433941511,0.9486832980505138,0.9622504486493763,1.0,0.9669875568304563,0.9707253433941511,0.9380831519646858,1.0,0.9707253433941511,0.9772545497599154,1.0
374320,1.0,0.9799578870122228,0.9864400504156211,0.9864400504156211,0.9799578870122228,0.9864400504156211,1.0,0.0,1.0,0.9707253433941511,0.9014978717104176,0.9799578870122228,1.0,0.9852446755537787,0.9523809523809523,1.0,0.9827076298239908,0.972972972972973,0.9832820049844601,0.9807232952358079,1.0,0.9411764705882353,1.0,0.9877629653290692,1.0,0.9723055853282466,0.8888888888888888,1.0,1.0,0.9434563530497265,0.9827076298239908,1.0,0.96,1.0,1.0,0.9696969696969697,1.0,1.0,0.9434563530497265,0.9864400504156211,1.0,0.9468641529479986,0.9622504486493763,0.9761870601839528,1.0,0.9707253433941511,1.0
236390,1.0,1.0,1.0,1.0,1.0,0.9486832980505138,0.0,1.0,1.0,1.0,1.0,1.0,0.9622504486493763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9486832980505138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
892970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9486832980505138,0.9622504486493763,1.0,1.0,1.0,1.0,1.0,1.0,0.9486832980505138,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9486832980505138,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9707253433941511,0.9622504486493763,1.0,1.0,1.0,1.0
291550,1.0,1.0,1.0,1.0,1.0,1.0,0.9707253433941511,1.0,1.0,1.0,0.9622504486493763,1.0,1.0,0.9561828874675149,0.9707253433941511,1.0,1.0,1.0,0.9622504486493763,0.9761870601839528,0.9707253433941511,0.9761870601839528,1.0,1.0,0.9707253433941511,0.9799578870122228,1.0,1.0,1.0,0.9622504486493763,1.0,1.0,0.9827076298239908,0.9827076298239908,1.0,1.0,0.9622504486493763,1.0,0.9707253433941511,1.0,1.0,0.9761870601839528,0.9622504486493763,1.0,0.9622504486493763,1.0,1.0
570,0.9486832980505138,0.9486832980505138,0.9622504486493763,0.9486832980505138,0.9799578870122228,0.8574929257125441,0.9014978717104176,1.0,1.0,0.9622504486493763,1.0,0.9561828874675149,0.9428090415820635,0.9128709291752769,0.9737289911202953,1.0,0.9486832980505138,0.95,0.9,0.9090909090909091,0.8386278693775346,0.9647638212377322,0.9486832980505138,0.9538209664765319,0.9135002783911397,0.8888888888888888,1.0,0.9707253433941511,0.9486832980505138,0.8366600265340756,0.9799578870122228,0.9561828874675149,0.9737289911202953,0.8775269089525567,1.0,0.9578414886923188,0.9523809523809523,1.0,0.9128709291752769,0.9538209664765319,0.9561828874675149,1.0,0.9090909090909091,1.0,0.9380831519646858,1.0,0.9622504486493763
